Month,ObsTime,Date,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2024/04,6,2024/04/06,1003.5,1005.3,1001.6,22.3,27.4,18.3,64,43,1,318,4.6,207,0
2024/04,7,2024/04/07,1003.4,1005.7,1001.3,19.4,21.4,18.5,99,75,1.8,343,6,350,1
2024/04,8,2024/04/08,1001.3,1003.7,999.3,22.2,27.5,18.6,87,57,1.5,335,7,337,0
2024/04,9,2024/04/09,1000.3,1002.2,998.4,23.4,28.2,20.7,84,52,1.9,325,10.3,13,0
2024/04,10,2024/04/10,1000.8,1002.8,998.3,23.3,29.3,18.9,77,41,2.1,325,9.4,331,0
2024/04,11,2024/04/11,1000.4,1002.4,998.3,23.4,28.1,20.6,85,50,1.3,217,6.2,320,0
2024/04,12,2024/04/12,999,1000.9,996.4,25.5,30.7,21.4,71,40,1.1,212,6,283,0
2024/04,13,2024/04/13,999,1000.5,997.5,25.8,30.1,23,80,55,1.9,203,7.7,360,0
2024/04,14,2024/04/14,1000.9,1002.8,998.8,21.5,25.9,18.3,75,58,3.1,335,11.7,352,0
2024/04,15,2024/04/15,1001.3,1002.9,999.6,21.8,27.2,17.1,76,57,1.8,279,7.3,303,0
2024/04,16,2024/04/16,1000,1002.2,997.4,24.3,30.1,20.7,72,39,1.3,305,6.7,293,0
2024/04,17,2024/04/17,998.9,1000.3,997.4,25.5,30.6,23.1,69,48,1,292,6.8,265,0
2024/04,18,2024/04/18,999.6,1001.2,998.4,25.3,28,23.6,82,63,1.1,301,5.5,310,0
2024/04,19,2024/04/19,998.7,1000.6,996.9,24.8,29.6,21.9,87,55,1,304,6.2,315,0
2024/04,20,2024/04/20,998.5,1000,996.9,25,28.1,22.1,86,60,1.7,329,6.7,351,0
2024/04,21,2024/04/21,999.2,1000.6,997.2,24.6,29.3,21.1,84,57,1.7,319,7.8,323,0
2024/04,22,2024/04/22,999.5,1000.9,997.8,24.3,28.9,19.7,85,64,1.9,332,9,344,0
2024/04,23,2024/04/23,999.2,1000.9,997.2,22,26.5,19.1,80,64,2.1,346,6.6,360,0
2024/04,24,2024/04/24,998.8,1000.7,997.1,23.7,29.1,20.6,88,59,1.7,327,7.1,348,0
2024/04,25,2024/04/25,999.1,1001.3,997.1,24.3,30.1,21.4,92,57,1.5,327,7.5,23,0
2024/04,26,2024/04/26,999.4,1000.6,997.5,23.8,26.3,22.1,99,90,1.1,304,7.4,339,0
2024/04,27,2024/04/27,998.9,1000.6,997.1,25.2,30.7,22,84,53,1.5,340,6.3,295,0
2024/04,28,2024/04/28,998.5,999.6,996.9,24,28.1,21.3,76,50,2.4,334,10.3,311,0
2024/04,29,2024/04/29,998.6,1000.3,997.2,23.8,28.5,19.7,69,37,1.7,321,6.5,348,0
2024/04,30,2024/04/30,998.7,1000.5,996.8,22,25.4,18,81,61,1.3,329,6.5,4,6
2024/05,1,2024/05/01,1000.3,1002.5,998.3,20.8,22.3,18.4,100,99,1.1,332,4.7,353,10
2024/05,2,2024/05/02,1001.6,1002.9,1000.2,24.3,28.8,20.4,90,65,1.7,327,7.5,350,0
2024/05,3,2024/05/03,1001,1002.4,998.8,25.5,29.4,22.8,83,56,1.1,307,6.5,30,0
2024/05,4,2024/05/04,999.1,1001.8,997.1,25.3,28.5,22.2,82,66,1,312,4.9,294,1
2024/05,5,2024/05/05,999.8,1002.7,996.8,20.5,25.6,16,89,69,2.6,345,11.3,17,42
2024/05,6,2024/05/06,1002.1,1003.5,1000.7,17.6,19.4,15,100,94,1.7,341,6.1,318,3
2024/05,7,2024/05/07,1000.3,1001.8,998.4,21.1,24.7,18.5,99,81,0.8,307,5.1,2,12
2024/05,8,2024/05/08,998.4,1000.5,997.1,23.5,27.5,20.1,90,65,1.4,339,6.9,3,0
2024/05,9,2024/05/09,997.9,999.9,996.2,23.1,24.6,21.6,100,98,0.9,319,4.8,72,5
2024/05,10,2024/05/10,997.7,999.6,996.4,25.4,29.6,22.2,83,56,0.6,303,5.4,151,0
2024/05,11,2024/05/11,997.3,998.8,995.5,28,32.4,23.5,73,47,1,214,9.4,208,0
2024/05,12,2024/05/12,997.5,999.1,996.5,27.5,33.4,24.4,81,45,1.3,165,7.9,191,1
2024/05,13,2024/05/13,996.2,997.6,994.3,25.5,29.3,23.3,90,67,1,207,10.7,197,21
2024/05,14,2024/05/14,993.7,995.2,991.9,28,31.7,24,72,60,1.4,208,10.9,218,3
2024/05,15,2024/05/15,993.3,995.3,991.6,26.2,29.1,23.3,85,68,1.2,164,9.1,89,168
2024/05,16,2024/05/16,996.4,998.8,994.1,26.6,30.4,23.8,86,70,0.8,304,6.9,206,23
2024/05,17,2024/05/17,997,999.1,995.2,27.8,33.1,23.5,77,56,0.9,213,4.5,213,0
2024/05,18,2024/05/18,996.9,998.1,995.9,26.1,30.6,23.3,87,64,0.8,209,5.6,169,32
2024/05,19,2024/05/19,996.3,998.7,994.3,24.8,27.6,23,95,75,0.8,304,9.3,312,108
2024/05,20,2024/05/20,994.7,996.2,993.3,25.3,27.5,22.9,94,73,0.9,172,4.9,243,62
2024/05,21,2024/05/21,995,996.3,993.5,24.5,27.3,22.4,100,96,0.6,171,7.4,217,102
2024/05,22,2024/05/22,995.1,997.4,993.5,26.5,29.7,23,91,74,0.7,171,5,216,0
2024/05,23,2024/05/23,998.1,999.7,995.7,25.4,29.7,23.5,97,76,0.7,343,3.6,133,9
2024/05,24,2024/05/24,999.4,1000.6,997.9,27.3,31.4,23.5,82,58,0.9,306,4.2,322,0
2024/05,25,2024/05/25,998.6,999.8,997.2,28.2,31.9,24.7,80,62,0.8,220,4.5,206,0
2024/05,26,2024/05/26,996.6,998.7,994.9,28.5,33.1,24.5,81,59,1,202,6.4,226,0
2024/05,27,2024/05/27,994.2,995.7,992.2,27.8,31.4,24.3,93,73,0.9,172,4.1,158,38
2024/05,28,2024/05/28,994.1,995.7,992.5,28.1,32.8,25.1,87,63,0.9,88,5.8,203,19
2024/05,29,2024/05/29,994.8,996.5,993,27.6,30.9,24.4,92,75,0.9,169,6.8,192,10
2024/05,30,2024/05/30,995.4,997.1,994,27.4,31.2,24.7,91,71,0.8,312,3.5,233,1
2024/05,31,2024/05/31,995.8,997.2,994.3,27.7,31.6,24.6,88,65,1.3,304,5,317,0
2024/06,1,2024/06/01,994.6,996.9,992.5,28.8,33.5,25.1,81,53,1.1,254,4.3,283,0
2024/06,2,2024/06/02,992.5,994.4,990.5,29.7,33.4,26.7,75,54,1.4,213,6.4,211,0
2024/06,3,2024/06/03,990.7,992.2,989.3,26.5,29,24.4,93,75,1,170,5.1,163,19
2024/06,4,2024/06/04,991,992.4,989.7,27.7,31.9,24.2,87,67,1,55,4.5,202,0
2024/06,5,2024/06/05,991.2,992.8,989.9,27.6,31.4,24.7,87,67,1,215,6.1,278,43
2024/06,6,2024/06/06,991.4,992.7,989.7,26.4,32.2,22.4,93,62,1.1,4,8.9,309,58
2024/06,7,2024/06/07,989.9,991.5,988.1,27,31.4,24.6,93,67,0.8,210,6.8,288,16
2024/06,8,2024/06/08,988.5,989.9,987,27.2,31.1,25,92,70,1,322,4.8,360,2
2024/06,9,2024/06/09,987.1,988.6,985.6,27.4,30.6,25,91,74,1.7,345,8.6,8,0
2024/06,10,2024/06/10,986.1,987.5,984.8,26.5,29.7,24.9,94,79,2.2,340,9.5,24,0
2024/06,11,2024/06/11,987,988.4,985.8,26.2,29.6,23.6,89,73,2.1,351,9.1,2,0
2024/06,12,2024/06/12,987.8,989.4,986.1,27.4,32,23.1,76,54,1.6,328,5.5,340,0
2024/06,13,2024/06/13,990.4,992.2,988.9,28.1,33.7,25,82,53,1.2,308,5,181,3
2024/06,14,2024/06/14,991.5,993.1,990.3,26.3,31.1,25,96,70,1.2,333,5.6,7,3
2024/06,15,2024/06/15,991.7,993,990.5,27.3,30.1,25,95,78,0.9,313,5,93,1
2024/06,16,2024/06/16,991.2,992.7,989.7,29.5,33.7,25.2,79,58,1.5,203,9.7,208,0
2024/06,17,2024/06/17,993,994.9,991.1,28.9,32.7,26.1,85,64,1.5,198,5.8,209,3
2024/06,18,2024/06/18,993,994.7,991.3,29.7,33,27.1,81,64,1.3,204,5.9,215,0
2024/06,19,2024/06/19,992,993.1,990.3,29.5,32.6,27.1,80,64,1.2,213,5.4,213,0
2024/06,20,2024/06/20,991.9,992.8,990.9,29.4,32.7,27.4,83,65,1.1,217,6.3,213,4
2024/06,21,2024/06/21,992.3,993.8,990.8,29.8,34,26.3,75,56,1.4,210,7.8,211,0
2024/06,22,2024/06/22,993.2,994.6,991.8,30.3,34.2,27.4,72,54,1.5,206,7.6,188,0
2024/06,23,2024/06/23,993,994.6,991.2,29.5,33.1,27,77,65,1.1,209,7.1,312,0
2024/06,24,2024/06/24,993.4,994.9,991.6,29,33.3,25.9,81,57,1.4,170,5.8,291,1
2024/06,25,2024/06/25,994.5,996,993.1,29.6,33.4,26.4,78,58,1.4,199,7.1,290,1
2024/06,26,2024/06/26,994.6,996.2,993.4,29.3,32.8,27.2,78,64,1.2,146,5,216,7
2024/06,27,2024/06/27,993.5,995.5,991.9,29.6,33.1,26.6,78,61,1.1,213,4.8,277,0
2024/06,28,2024/06/28,992,994.6,990.3,30,33.2,26.8,75,58,1.4,310,5.6,360,0
2024/06,29,2024/06/29,993.9,996.5,992.4,29.2,32.5,27.2,82,64,1.2,314,5.4,288,1
2024/06,30,2024/06/30,996.5,997.6,995.5,29.1,33.3,26.2,84,60,1,303,5.6,283,0
2024/07,1,2024/07/01,997.1,998.4,995.3,29.6,33.9,26.2,81,60,1.3,219,7,315,0
2024/07,2,2024/07/02,994.7,996.6,992.8,30.5,34.5,27.3,73,56,1.3,214,6.1,161,0
2024/07,3,2024/07/03,991.8,993.5,990.2,30.7,34.5,27.8,72,52,1.3,306,5.1,286,0
2024/07,4,2024/07/04,991.8,993,990.6,30.3,33.5,27.9,74,59,1.3,335,5.7,318,0
2024/07,5,2024/07/05,991.7,993.3,990.9,30.3,33.5,27.1,72,53,1.4,321,6.7,284,0
2024/07,6,2024/07/06,990.8,992.5,989,30.9,34.2,27.8,68,51,1.6,305,6.4,2,0
2024/07,7,2024/07/07,986.5,990,983.7,30.5,33.4,28,74,59,2.3,329,8.7,10,0
2024/07,8,2024/07/08,984.7,987.8,982.1,29,31.4,26.6,79,63,2.4,331,9,353,1
2024/07,9,2024/07/09,990.2,992.4,987.5,31.3,35.7,27.8,70,51,1.5,214,8.2,233,0
2024/07,10,2024/07/10,992.2,993.7,990.8,30.8,34,28.4,74,57,1.6,211,7.3,301,0
2024/07,11,2024/07/11,993.8,996.5,992.5,30.5,34.2,28.1,75,57,1.4,205,6.4,307,0
2024/07,12,2024/07/12,995.3,997.5,993.7,31.1,34.8,28,72,52,1.5,176,7.7,317,0
2024/07,13,2024/07/13,996.2,997.5,994.4,31.4,35.1,28.7,66,48,1.4,295,5.7,183,0
2024/07,14,2024/07/14,997.1,998.5,995,30.9,35,28.2,71,51,1.4,182,6.2,209,0
2024/07,15,2024/07/15,997.5,998.4,996.5,30.8,34,28.2,67,48,1.5,218,5.8,323,0
2024/07,16,2024/07/16,995.3,997.9,993.3,29.8,32.8,27.5,72,55,1.6,331,6.8,279,0
2024/07,17,2024/07/17,993.7,995.2,992.5,30.6,35.3,27.1,71,40,1.2,307,5.2,296,0
2024/07,18,2024/07/18,995.6,998.1,993.8,29.9,34.7,26.5,72,49,1.3,306,8.6,149,0
2024/07,19,2024/07/19,996.2,997.5,994.7,29.3,32.6,26.5,77,56,1.4,312,6.5,305,0
2024/07,20,2024/07/20,994,996,991.8,30,33.8,27.6,77,56,1.6,209,6.5,1,0
2024/07,21,2024/07/21,990.5,992.7,988.3,30.6,33.8,28.1,71,56,1.4,317,5.6,314,0
2024/07,22,2024/07/22,983.1,989.4,971.7,29.9,34,27.3,74,58,1.3,314,9.4,26,2
2024/07,23,2024/07/23,978.5,988,966.9,26,28.6,23.5,94,72,2.6,144,13.2,182,96
2024/07,24,2024/07/24,990.2,994.1,986.5,29.4,31.7,27.3,73,64,1.9,207,9.1,204,0
2024/07,25,2024/07/25,994.9,997.5,993,29.1,32.7,26.2,79,60,1.2,214,7.4,239,10
2024/07,26,2024/07/26,997.5,999,995.7,29.4,32.7,25.7,80,60,1.6,340,6.5,349,0
2024/07,27,2024/07/27,995.8,998.5,992.8,29.3,32.3,27.2,82,58,1.8,341,6.4,351,0
2024/07,28,2024/07/28,992.7,994.9,989.7,29.1,32.3,25.3,85,64,1.1,333,5.2,295,22
2024/07,29,2024/07/29,991.4,993.4,989.7,29.2,32.6,25.3,85,64,1.3,329,7.1,15,0
2024/07,30,2024/07/30,990.2,992.4,988.1,29.9,32.9,28,82,64,1.8,326,7.5,354,0
2024/07,31,2024/07/31,987.5,989.4,985.3,29.7,32.5,27.1,86,69,1.9,318,7,350,0
2024/08,1,2024/08/01,986.4,988.1,984.5,30.7,36,27.9,76,53,1.8,207,6.7,212,0
2024/08,2,2024/08/02,988.4,990.5,987.1,30.5,34.2,26.9,75,55,1.8,217,7.4,197,0
2024/08,3,2024/08/03,990,991.5,988,30.4,35.1,25.9,75,50,1.4,211,5.7,192,32
2024/08,4,2024/08/04,990.9,992.2,989.4,28.4,32.6,24.9,91,67,1.2,305,5.8,319,16
2024/08,5,2024/08/05,991.9,993.8,990.3,27.7,31.4,24.1,90,66,1.2,304,5.4,2,53
2024/08,6,2024/08/06,991.5,993.3,989.3,29.4,32.7,27.2,81,65,1.1,309,4.9,306,0
2024/08,7,2024/08/07,990.3,,,29.8,,,81,,1.1,192,,,0
2024/08,8,2024/08/08,989.8,,,30,,,82,,1.3,172,,,5
2024/08,9,2024/08/09,991.6,,,29.5,,,84,,1.6,214,,,0
2024/08,10,2024/08/10,991.9,,,28.2,,,89,,1.4,174,,,13
2024/08,11,2024/08/11,990.7,,,28.8,,,86,,1.3,181,,,5
2024/08,12,2024/08/12,989.4,991.2,987.2,28.3,32,25.9,89,71,1.6,215,7.1,204,5
2024/08,13,2024/08/13,992,996,989.4,27.4,30.7,25,89,74,1.8,186,8.4,213,1
2024/08,14,2024/08/14,996.4,998.5,994.7,29.4,32.3,26.4,76,63,1.7,201,9.2,211,0
2024/08,15,2024/08/15,997.3,998.7,995.7,29.8,33.7,27.3,82,59,1.3,294,5.5,299,0
2024/08,16,2024/08/16,995.2,996.9,993.3,30,34.8,27.4,80,52,1.2,220,5.8,306,0
2024/08,17,2024/08/17,994.6,996.6,992.7,29.9,33.4,27.7,79,61,1.1,208,4.9,152,0
2024/08,18,2024/08/18,996.4,998.5,994.3,28.3,32.5,24.3,83,62,1.4,327,7.9,217,10
2024/08,19,2024/08/19,997,998.7,995.2,28.2,31.8,25.1,78,57,1.3,209,7.2,237,0
2024/08,20,2024/08/20,998,1000.3,996.6,28.5,31.7,24.8,74,58,1.5,170,5.8,228,0
2024/08,21,2024/08/21,997.8,999.3,996.5,28.5,32,24.9,74,52,1.4,306,5.4,325,0
2024/08,22,2024/08/22,997.7,999,995.6,28.8,32,25.5,75,50,1.4,305,6,310,0
2024/08,23,2024/08/23,997.2,998.7,995.6,29.2,32.8,25.8,65,39,1.2,301,5.1,322,0
2024/08,24,2024/08/24,997.2,998.5,995.5,29.2,33.2,25.8,72,56,1.1,263,6.3,318,0
2024/08,25,2024/08/25,997.7,999.6,995.7,29.5,32.7,27.1,77,60,1.3,302,7,307,0
2024/08,26,2024/08/26,998.1,999.6,996.3,29.2,32.3,27.2,81,62,1.7,325,6.9,309,0
2024/08,27,2024/08/27,998.8,1001.2,997.2,29.5,33.7,26.5,75,54,1.3,308,6.1,122,0
2024/08,28,2024/08/28,999.9,1001.3,997.8,28.9,32.3,25,76,60,1.3,311,6.7,294,0
2024/08,29,2024/08/29,999.1,1000.4,997.4,29.1,32.2,26.6,79,66,1.4,327,6.6,302,0
2024/08,30,2024/08/30,998.3,1000,996.2,29.1,34.2,26.9,74,55,1.1,309,5.9,298,0
2024/08,31,2024/08/31,997.5,998.8,996.5,29.1,33.3,25.2,71,54,1.1,305,6.4,324,0
2024/09,1,2024/09/01,997.9,,,29.1,,,78,,1.5,222,,,0
2024/09,2,2024/09/02,997.7,999.4,995.9,29.4,33.4,26,77,56,1.2,304,6,330,0
2024/09,3,2024/09/03,996,997.9,993.8,29.6,33.7,26.7,75,55,1.2,206,6.7,302,0
2024/09,4,2024/09/04,994.3,995.7,992.4,29.3,32.4,27,78,60,1.7,313,7.9,16,0
2024/09,5,2024/09/05,993.1,994.7,990.9,29.6,33.5,25.9,79,50,1.3,313,6.3,318,0
2024/09,6,2024/09/06,993.6,995.5,991.8,30,33.1,27.6,77,60,1.5,320,6.7,349,0
2024/09,7,2024/09/07,995.6,996.9,994.3,30.3,34.4,28.2,75,56,1.3,219,6.8,301,0
2024/09,8,2024/09/08,995.3,997.1,993.4,29.8,33.1,26.6,74,61,1.2,299,6.7,285,0
2024/09,9,2024/09/09,995.6,997.2,993.8,29.7,33.3,26.8,73,52,1.1,298,5.6,299,0
2024/09,10,2024/09/10,995.8,997.8,994.6,29.6,32.9,26.8,74,56,1.3,320,5.9,297,0
2024/09,11,2024/09/11,995.7,997.5,993.7,29.3,32.3,27,80,62,1.7,216,6.9,17,0
2024/09,12,2024/09/12,995.6,997.1,993.7,29.2,31.7,27.3,82,65,1.5,309,4.7,298,0
2024/09,13,2024/09/13,994.6,996.3,993,29,32.1,26.3,78,63,1.6,330,5.8,325,0
2024/09,14,2024/09/14,991.1,994,988.9,30.5,34.9,26.2,76,54,1.3,300,5.8,2,0
2024/09,15,2024/09/15,990.6,994.1,988.3,31.9,36.7,27.4,66,42,1.2,213,5.6,267,0
2024/09,16,2024/09/16,996.8,1000.1,993.4,30.8,34.6,28.3,69,53,1.3,308,7.3,325,0
2024/09,17,2024/09/17,999.6,1000.9,998.5,29.5,33.2,27.3,84,62,1.5,309,6,328,0
2024/09,18,2024/09/18,996.8,999.8,994.9,30.7,34.8,27.3,79,59,1.1,329,4.8,212,0
2024/09,19,2024/09/19,991.2,995.2,988.4,30.4,34.5,28.5,78,58,1.3,304,4.9,330,0
2024/09,20,2024/09/20,987.3,989.4,985,28.7,32.1,24.5,88,67,1.9,318,8.1,324,17
2024/09,21,2024/09/21,985.2,989.3,981.7,27.1,28.9,25.2,98,85,1.9,3,8.4,15,7
2024/09,22,2024/09/22,993,994.7,989.3,26.5,30.8,23.2,96,80,1.2,211,8.1,276,14
2024/09,23,2024/09/23,995.7,997.8,993.7,28,31.8,25.7,92,70,1,195,5.9,298,1
2024/09,24,2024/09/24,998.5,1000.1,996.8,28,32.7,24.9,91,64,1.1,309,6.1,319,1
2024/09,25,2024/09/25,999.2,1000.9,997.8,28.1,31.2,25.7,92,71,1.3,305,5.9,349,0
2024/09,26,2024/09/26,999,1000.7,997.4,28.2,31.6,26.1,90,67,1.3,314,5.8,350,0
2024/09,27,2024/09/27,999.2,1001.5,997.5,28.2,31.6,25.8,91,68,1.3,28,5.7,350,0
2024/09,28,2024/09/28,998.1,999.8,996.9,27.9,31.2,25.7,89,68,1.3,297,5.4,342,0
2024/09,29,2024/09/29,997.3,999.1,995.6,28.3,31.4,26.2,83,63,1.2,320,5.2,26,0
2024/09,30,2024/09/30,997.7,999.8,996,27.8,31.1,25.6,86,68,1.4,316,6.4,7,0
2024/10,1,2024/10/01,997.4,999,995.6,27.1,30.9,24.5,88,67,1.7,322,7.5,1,0
2024/10,2,2024/10/02,995.7,997.5,993.5,26.6,30,23.6,86,70,1.8,327,7.5,353,0
2024/10,3,2024/10/03,994.5,995.7,993.1,26.2,31.1,23,66,50,2.2,336,11,10,0
2024/10,4,2024/10/04,995.7,997.1,993.8,24.5,28.6,21.9,60,47,2.5,345,11.7,360,0
2024/10,5,2024/10/05,997.8,999.8,996.2,24.7,28.8,22.2,65,49,2.2,13,11,9,0
2024/10,6,2024/10/06,999.5,1001.2,997.8,24.6,29.9,21.7,58,45,2.1,13,9.6,11,0
2024/10,7,2024/10/07,998.9,1000.9,997.5,23.8,28.5,20.6,60,44,2.2,356,8,320,0
2024/10,8,2024/10/08,996.7,998.4,995,24.3,29.4,20.4,66,47,1.6,356,7.9,335,0
2024/10,9,2024/10/09,994.2,996.3,992.1,25.3,30,20.9,70,56,1.8,340,7.9,360,0
2024/10,10,2024/10/10,992.8,994.4,990.2,25.7,28.8,23.9,82,69,2.6,9,11.1,5,0
2024/10,11,2024/10/11,994.7,996.6,992.8,24.2,26.2,23,87,75,3,1,11.9,10,0
2024/10,12,2024/10/12,997.3,999.4,995.5,24.5,27.4,22.2,70,57,2.2,15,7.9,355,0
2024/10,13,2024/10/13,1001.2,1003.2,999,24.1,28.3,21.4,60,44,2,337,7.1,24,0
2024/10,14,2024/10/14,1002.9,1004.7,1000.9,22.4,27.1,19.1,59,48,2.1,340,7.5,2,0
2024/10,15,2024/10/15,1002.9,1004.7,1001.2,21.6,27.4,17.5,62,46,1.8,341,7,7,0
2024/10,16,2024/10/16,1003.7,1005.4,1002,21.5,26.8,17.5,64,44,1.8,345,7,20,0
2024/10,17,2024/10/17,1002.7,1004.5,1000.9,23.7,28.3,19.8,70,48,1.3,310,5.5,13,0
2024/10,18,2024/10/18,1001.6,1003.5,999.8,24.6,29.3,21.1,76,50,1.3,310,5.9,325,0
2024/10,19,2024/10/19,1001.7,1003.5,1000.1,25.3,30.3,21.7,75,52,0.9,305,5.1,285,0
2024/10,20,2024/10/20,1000.9,1002.6,999,25.7,30.3,22,77,48,1.2,323,5.3,355,0
2024/10,21,2024/10/21,1001.4,1003.4,1000.3,27,31.7,22.7,67,45,1.1,305,5.2,333,0
2024/10,22,2024/10/22,1001.2,1002.9,999.8,24.8,29.6,22.5,73,55,2.2,28,10.2,4,0
2024/10,23,2024/10/23,1001.4,1003.4,999.8,23.4,27.6,20.8,69,54,2.2,3,7.3,29,0
2024/10,24,2024/10/24,1001.9,1003.4,1000.4,23.7,28.4,20.2,79,60,1.5,318,6.3,360,0
2024/10,25,2024/10/25,1002.6,1004.1,1001.3,24.2,29.7,21.7,88,58,1.1,40,4.8,347,0
2024/10,26,2024/10/26,1002.8,1004.2,1001.6,25,29.2,22.7,95,72,1.5,328,6.7,347,0
2024/10,27,2024/10/27,1002.1,1003.5,999.8,25.3,30.1,21.9,83,69,1.8,336,7.7,1,0
2024/10,28,2024/10/28,1002.5,1003.9,1000.9,24.2,29.2,20.8,77,63,1.6,313,5.5,298,0
2024/10,29,2024/10/29,1002.8,1003.7,1001.5,25.1,31.4,24.2,77,49,1.1,320,5.6,355,0
2024/10,30,2024/10/30,1001.8,1003.7,1000.3,25.2,28.9,22.7,72,57,1.1,314,4.7,309,0
2024/10,31,2024/10/31,1000.1,1002,998.4,24.6,28.5,23,79,59,1.1,306,4.8,334,0
2024/11,1,2024/11/01,999,1000.4,996.9,24.8,29.4,22.3,79,53,1.2,320,6.1,304,0
2024/11,2,2024/11/02,999.9,1001.9,997.9,23.2,26.5,20,77,66,2.1,318,10.9,4,0
2024/11,3,2024/11/03,1001,1002.6,999.1,20.8,24.3,18.5,59,48,2.3,337,9.3,15,0
2024/11,4,2024/11/04,1002.3,1003.9,1000.7,21,25.7,18.9,61,49,1.6,324,6,1,0
2024/11,5,2024/11/05,1003,1005,1001.2,22.3,27.6,19.1,68,43,1.1,29,5.6,294,0
2024/11,6,2024/11/06,1002.7,1004.5,1000.7,22.6,27.7,19.6,66,36,1.9,322,9.4,12,0
2024/11,7,2024/11/07,1003,1004.8,1001.2,22.8,27.9,19.6,65,44,1.4,324,5.2,347,0
2024/11,8,2024/11/08,1003.3,1004.7,1002.2,23.4,27.2,21.4,74,53,1.5,343,7.1,13,0
2024/11,9,2024/11/09,1003.5,1006.6,1001.6,21.5,24.3,18.9,83,70,2.1,340,8.3,338,0
2024/11,10,2024/11/10,1002.2,1004.2,1000.4,21.9,28.7,18.3,72,49,1.5,309,7.9,345,0
2024/11,11,2024/11/11,1001.7,1003.2,999.8,22,26.7,18.6,73,56,1.5,333,6.6,13,0
2024/11,12,2024/11/12,1002.6,1003.7,1001,20.9,24.1,18.9,75,62,1.7,341,5.4,331,0
2024/11,13,2024/11/13,1003.9,1005.7,1002.2,19.4,23.2,17.4,73,57,2,351,5.5,6,1
2024/11,14,2024/11/14,1004.3,1006,1003.1,19.4,23.7,17,77,59,1.6,333,4.2,298,0
2024/11,15,2024/11/15,1004.6,1006.3,1002.9,21.3,24.2,17.7,78,63,1,330,4,338,1
2024/11,16,2024/11/16,1002.3,1004.7,999.8,22.1,25.8,19.4,80,62,2.2,339,8.5,337,0
2024/11,17,2024/11/17,1001.8,1004.2,1000,20.2,22.8,16.9,79,70,2.2,350,7.7,58,0
2024/11,18,2024/11/18,1004.2,1005.7,1002.8,19.4,23.8,17,66,47,2,341,8.1,10,0
2024/11,19,2024/11/19,1004.5,1006.4,1002.6,20.6,26.6,17.6,67,49,1.4,348,5.5,331,0
2024/11,20,2024/11/20,1003.2,1004.8,1001.5,20.6,25.3,16.6,77,52,1.4,327,4.9,326,0
2024/11,21,2024/11/21,1002.6,1005,1000.6,21.5,26.3,17.8,78,51,1.3,346,6.6,354,0
2024/11,22,2024/11/22,1001.1,1002.9,998.7,22.4,27.8,18,77,40,1.2,329,6.3,351,0
2024/11,23,2024/11/23,1002.4,1004.4,1001.2,22.3,27.4,19.2,78,52,1,307,4.2,313,0
2024/11,24,2024/11/24,1001.3,1003.2,999.7,22.5,28.3,19.2,78,46,0.9,325,3.9,307,0
2024/11,25,2024/11/25,999.4,1001.3,997.9,22.1,26.6,18.7,80,55,1.1,319,4.9,347,0
2024/11,26,2024/11/26,999.3,1001,997.9,22.1,27.1,18.7,72,49,1.8,329,8.1,323,0
2024/11,27,2024/11/27,1000.6,1002.8,998.7,23.1,27.5,20.9,78,54,1.3,346,5.9,355,0
2024/11,28,2024/11/28,1001.1,1002.9,999.7,23.2,27.4,21.3,84,56,1.2,323,5.9,341,0
2024/11,29,2024/11/29,1000,1002.2,998.1,23.9,28.4,20.7,85,63,1.4,327,4.9,360,0
2024/11,30,2024/11/30,999.6,1001.6,997.5,24.6,27.7,22.3,81,65,1.2,324,4.5,318,0
2024/12,1,2024/12/01,1000.9,1003.8,998.4,19.3,24.5,13.9,73,56,2.5,342,10.5,175,0
2024/12,2,2024/12/02,1004.1,1006.7,1002.3,15.3,17.8,12.9,76,63,1.5,4,5.7,6,2
2024/12,3,2024/12/03,1003.1,1005.1,1000.3,19.5,23.5,16,78,58,0.8,327,4.5,285,0
2024/12,4,2024/12/04,1004.7,1007.5,1002.5,14.6,19.6,11.8,82,66,2.4,4,10.9,341,4
2024/12,5,2024/12/05,1006,1007.9,1004.4,13.9,18.1,11.4,64,49,1.9,25,5.9,58,0
2024/12,6,2024/12/06,1004.9,1006.9,1002.8,15.8,21.1,11.3,60,45,1.5,330,4.5,339,0
2024/12,7,2024/12/07,1004.3,1006.3,1002.5,18.3,23.4,13.9,70,38,1.1,333,6,343,0
2024/12,8,2024/12/08,1003.8,1005.4,1002,17.7,22.2,15.5,77,57,2.1,335,8.7,5,0
2024/12,9,2024/12/09,1004.5,1005.7,1003.2,18.9,24.6,15.2,74,45,1.4,336,3.9,1,0
2024/12,10,2024/12/10,1004,1005.9,1001.6,19.6,23.1,17.3,84,68,1.8,343,7.1,12,0
2024/12,11,2024/12/11,1003.6,1005.7,1001.6,18,20.7,15.4,81,68,2.3,350,7.4,9,0
2024/12,12,2024/12/12,1007.5,1009.4,1004.7,13.8,16,11.9,75,62,2.5,349,8.8,350,0
2024/12,13,2024/12/13,1008.6,1010,1006.6,13.9,17.2,12.7,60,50,2,346,7.4,15,0
